name,address,city,state,zip,is_primary,note,source_name,source_url
ADVISOR PERSPECTIVES INC,"225 Liberty St, Suite 2310",NEW YORK,NY,10281,true,"VettaFi LLC (owner of Advisor Perspectives): Advisor Perspectives is now part of VettaFi. Its contact page gives VettaFi LLC, 225 Liberty St, Suite 2310, NY 10281, matching the published address. (researched and checked 2026-09-24)",Advisor Perspectives contact page,https://www.advisorperspectives.com/contact
ADVOCATE LLP,"805 3rd Ave, Room 2030",NEW YORK,NY,10022,true,"Advocate, LLP (law firm): The NY attorney registry lists the donor's employer as Advocate, LLP at 805 3rd Ave Rm 2030, New York 10022, the same office as its other attorneys. (researched and checked 2026-09-24)",NY OCA attorney registration via OpenData NY,https://opendatany.com/attorney.php?id=2673549
AEIG,"2250 Chapel Avenue West, Suite 200",CHERRY HILL,NJ,08002,true,"American European Insurance Group, Inc.: AEIG's contact page gives 2250 Chapel Avenue West, Suite 200, Cherry Hill. It says it also has a New York office but publishes only a Hicksville PO box for it. (researched and checked 2026-09-24)",AEIG contact page,https://www.aeiginsurance.com/contact/
AEPI FOUNDATION,"8910 Purdue Rd, Suite 730",INDIANAPOLIS,IN,46268,true,"Alpha Epsilon Pi Foundation Inc: GuideStar (from IRS data) gives the Foundation's main and physical address as 8910 Purdue Rd Ste 730, and lists the fraternity there too. The old 8815 Wesleyan Rd building is shown only as a secondary address. (researched and checked 2026-09-24)",GuideStar/Candid profile EIN 13-6141078,https://www.guidestar.org/profile/13-6141078
AEROSTRAT,"999 3rd Ave, Suite 700",SEATTLE,WA,98104,true,"Aerostrat Corp. (aircraft maintenance planning software; acquired by AAR in 2025): The donor appears on Aerostrat's team page (previous employer of a retired donor). The company site lists 999 3rd Ave, Suite 700, Seattle. (researched and checked 2026-09-24)",Aerostrat Software contact/about pages,https://aerostratsoftware.com/contact/
AFFILIATED ANESTHESIOLOGISTS,36475 5 Mile Rd,LIVONIA,MI,48154,true,"Affiliated Anesthesiologists PC (Livonia MI anesthesia group): This is a hospital-based group located at the Livonia hospital campus (36475 Five Mile Rd). The NPI record was last updated in 2008, so the group may no longer be active, and confidence is moderate. The published Oklahoma City group is unrelated to this retired Michigan donor. (researched and checked 2026-09-24)",CMS NPI Registry (organisation NPI 1316056914),https://npiregistry.cms.hhs.gov/api/?version=2.1&organization_name=affiliated%20anesthesi*&state=MI&limit=20
AFFILIATED DERM,"182 South Street, Suites 1 & 3",MORRISTOWN,NJ,07960,true,"Affiliated Dermatologists and Dermatologic Surgeons (now Epiphany Dermatology), Morristown NJ: The donor is a Morristown NJ dermatologist with Affiliated Dermatologists, which is now part of Epiphany Dermatology at 182 South St. The published Scottsdale AZ 'Affiliated Dermatology' is a different company. (researched and checked 2026-09-24)",Epiphany Dermatology Morristown location page,https://www.epiphanydermatology.com/location/morristown-nj/
AFIPO,"122 East 42nd Street, Suite 4507",NEW YORK,NY,10168,true,"American Friends of the Israel Philharmonic Orchestra: AFIPO's own site gives its only (national) office as 122 E 42nd St Suite 4507, which matches the published address; the donor is its former CEO. (researched and checked 2026-09-24)",AFIPO About page,https://afipo.org/about-afipo/
AGDS,13610 1st Ave S,BURIEN,WA,98168,true,Aesthetic and General Dermatology of Seattle (Dermatology of Seattle & Bellevue): AGDS is the donor's Burien dermatology practice (Aesthetic and General Dermatology of Seattle). The published Bemidji MN address belongs to an unrelated company. (researched and checked 2026-09-24),Dermatology of Seattle official site,https://dermatologyseattle.com/
AGP,"2995 Woodside Road, Ste 400-133",WOODSIDE,CA,94062,true,"Asymmetric Growth Partners: The donor is Managing Partner (GP) of Asymmetric Growth Partners, a small Woodside CA private-investment firm. The published Omaha address is Ag Processing Inc, an unrelated company. (researched and checked 2026-09-24)",LinkedIn company page,https://www.linkedin.com/company/asymmetric-growth-partners
AHARONI LAW,"9440 Santa Monica Blvd, Suite 301",BEVERLY HILLS,CA,90210,true,"Aharoni Law Firm (Los Angeles office): The donor is NY-based, but the firm's NY listing is a unit in a residential building on Central Park West and is withheld. Beverly Hills (and Miami, 1395 Brickell Ave Ste 800) are executive-suite offices the firm publishes itself. (researched and checked 2026-09-24)",Aharoni Law Firm contact page,https://aharonilaw.com/contact-us/
AI EDUCATION LLC,9309 N. Florida Ave.,TAMPA,FL,33612,true,"AI Education, LLC (owner of American Institute career schools): The school catalog says American Institute is owned by AI Education, LLC at 9309 N. Florida Ave, Tampa, which matches the published address. The campuses are in NJ and CT only. (researched and checked 2026-09-24)",American Institute student catalog (PDF),https://www.americaninstitute.edu/wp-content/uploads/American-Institute-Catalog-V1.3web.pdf
AIQ,,,,,true,"INVALID: ambiguous: The NY donor's work history includes ActionIQ, often shortened to AIQ, which has since been folded into Uniphore. The published Broomfield CO private mailbox belongs to a different AIQ, and nothing confirms which one the 2022 filing meant. (researched and checked 2026-09-24)",Uniphore contact page; donor's professional profile summaries,https://www.uniphore.com/contact/
AJA,5200 Northland Drive,ATLANTA,GA,30342,true,"Atlanta Jewish Academy: The donor is the college counselor at Atlanta Jewish Academy. The published Grass Valley CA address is AJA Video Systems, an unrelated company. (researched and checked 2026-09-24)",Atlanta Jewish Academy official site,https://www.atljewishacademy.org/
AKF PROPERTIES,,SANTA MONICA,CA,90403,true,"Home-based business, town only: This is the owner's one-person real-estate corporation, registered at a residential Santa Monica address. The published Macungie PA address is unrelated. (researched and checked 2026-09-24)",California SOS filing data via bizprofile.net,https://www.bizprofile.net/ca/santa-monica/adeena-karsseboom-fitterman-properties
ALASKA IMAGING ASSOCIATES,"2751 DeBarr Road, Suite 360",ANCHORAGE,AK,99508,true,"Alaska Imaging Associates, LLC (Alaska Imaging): The donor is listed on Alaska Imaging's radiologist team page. The practice's own contact page gives 2751 DeBarr Rd Suite 360, not the published Providence Dr address. (researched and checked 2026-09-24)",Alaska Imaging contact page,https://www.alaskaimaging.com/contact/
ALCHEMIST,,,,,true,"INVALID: not_found: The venture studio's site lists only an email address and no office. The published Miami private-mailbox address is not tied to it, and the only Florida 'Alchemist Ventures LLC' on the state register is an inactive entity with other managers. (researched and checked 2026-09-24)",Alchemist Ventures website,https://www.alchemistventures.com/
ALCO PRODUCTS,4921 Wyaconda Road,NORTH BETHESDA,MD,20852,true,"Alco Products Inc. (exterior remodeling, DC/MD/VA): A Bethesda remodeling and marketing donor fits Alco Products Inc., the North Bethesda exterior remodeler. The published Detroit address is ALCO Products LLC, a roofing-materials maker. (researched and checked 2026-09-24)",Alco Products Inc. contact page,https://www.alcoproductsinc.com/contact-us
ALISHA LEVIN MEMORIAL FUND,"1835 Market Street, Suite 2410",PHILADELPHIA,PA,19103,true,"Alisha C. Levin Memorial Fund (administered at the Philadelphia Foundation): Directory listings put the fund at 1835 Market St Suite 2410, which is the Philadelphia Foundation's current office per its own contact page. (researched and checked 2026-09-24)",Philadelphia Foundation contact page,https://www.philafound.org/contact/
ALISTAR RESOURCES,41 Notre Dame Lane,UTICA,NY,13502,true,"Alistar Resources, LLC: This private-equity firm, run by the donor as CEO, is registered and listed at 41 Notre Dame Lane, a multi-tenant commercial building in Utica, which matches the published address. (researched and checked 2026-09-24)",NY Department of State entity record (DOS ID 4160075); Zolidar profile,https://zolidar.com/grid/organization/alistar-resources-capitalprovider-clS78c
ALIYA HEALTH GROUP,1590 S. Congress Avenue,WEST PALM BEACH,FL,33406,true,"Aliya Health Group: The company gives its headquarters as 1590 S Congress Ave, West Palm Beach 33406, the same street as published but with the city it uses. Its press releases carry a Pittsburgh dateline, but no Pittsburgh office address is published. (researched and checked 2026-09-24)",LinkedIn company page,https://www.linkedin.com/company/aliya-health-group
ALJ REGIONAL,"244 Madison Avenue, PMB #358",NEW YORK,NY,10016,true,"ALJ Regional Holdings, Inc.: SEC EDGAR lists ALJ Regional Holdings' business and mailing address as 244 Madison Ave PMB #358, which matches. The company deregistered in 2022, and the donor was its chairman and CEO. (researched and checked 2026-09-24)",SEC EDGAR company record (CIK 1438731),https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001438731&type=&dateb=&owner=include&count=40
ALL PACKAGING CO,14806 E 33rd Place,AURORA,CO,80011,true,"All Packaging Company (Aurora, CO): The retired Colorado donor led All Packaging Company, a paperboard carton maker in Aurora CO. The published Lenexa KS address is wrong. (researched and checked 2026-09-24)",BBB business profile,https://www.bbb.org/us/co/aurora/profile/packaging-service/all-packaging-company-1296-6000497/
ALL POINT,"3435 Ocean Park Blvd., Suite 107-211",SANTA MONICA,CA,90405,true,"All Point Financial, Inc. (d/b/a APF Advisory Services): The donor is president of All Point Financial / APF Advisory Services in the LA area, whose site gives this Santa Monica address. The published Atlanta address is unrelated. (researched and checked 2026-09-24)",APF Advisory Services contact page,https://www.apfadvisory.com/contact
ALL SET HOSPITALITY LLC,"8630 Fenton Street, Plaza 5",SILVER SPRING,MD,20910,true,"All Set Restaurant & Bar (All Set Hospitality LLC): The restaurant is still operating at 8630 Fenton St in downtown Silver Spring, matching the published address (the site adds 'Plaza 5'). (researched and checked 2026-09-24)",All Set Restaurant & Bar official site,https://www.allsetrestaurant.com/
ALL STAR SPORTS,,,,,true,"INVALID: ambiguous: Missouri has many active 'All Star Sports' entities (e.g. All Star Sports 1980 LLC, All Star Sports and Fitness, All Star Sports Center LLC) and nothing ties the St. Louis owner to one of them. The published Florence SC business has no link. (researched and checked 2026-09-24)",Missouri SOS business entity search,https://bsd.sos.mo.gov/BusinessEntity/BESearch.aspx?SearchType=0
ALLADAPT IMMUNOTHERAPEUTICS,611 Santa Cruz Ave,MENLO PARK,CA,94025,true,"Alladapt Immunotherapeutics, Inc.: The company gives its headquarters as 611 Santa Cruz Ave, Menlo Park. The published 405 El Camino Real #611 is a mailbox-style address, and alladapt.com did not load, so the company may be winding down. (researched and checked 2026-09-24)",LinkedIn company page,https://www.linkedin.com/company/alladapt
ALLEGIANCE STAFFING,13704 24th St E,SUMNER,WA,98390,true,"Allegiance Staffing, Sumner WA branch: Allegiance Staffing runs a Sumner WA branch serving Sumner, Bellevue and nearby cities, which matches both WA donors, instead of the published Spring TX address. (researched and checked 2026-09-24)",Allegiance Staffing locations page,https://www.allegiancestaffing.com/agency-locations/
ALLEGIANTMD,"20 Burton Hills Blvd, Suite 300",NASHVILLE,TN,37215,true,"AllegiantMD (radiology group acquired by Sheridan/Envision in 2016), now Envision Healthcare: AllegiantMD, a physician-owned Florida radiology group, was absorbed into Envision. The published address is Envision's current headquarters, which fits the parent-company policy for this retired donor. (researched and checked 2026-09-24)",Envision Healthcare contact page,https://www.envisionhealth.com/contact
ALLEN DEV,,,,,true,"INVALID: not_found: The employer looks like the retired Columbus donor's own family development firm. No public record links it to the published Pasadena CA office, and the Ohio business registry was down for maintenance. (researched and checked 2026-09-24)",,
ALLIANCE BERNSTEIN,501 Commerce Street,NASHVILLE,TN,37203,true,"AllianceBernstein: AB's contact page lists 501 Commerce St, Nashville as global headquarters. Headquarters is the right choice because the two donors are in different metros (Austin, and Harrison NY). (researched and checked 2026-09-24)",AllianceBernstein contact page,https://www.alliancebernstein.com/corporate/en/contact-us.html
ALLIANT INSURANCE SERVICES,"18100 Von Karman Ave., 10th Floor",IRVINE,CA,92612,true,"Alliant Insurance Services: The donors are in different metros (Highland Park IL and North Bethesda MD), so the Irvine headquarters is given instead of the published San Diego branch, which has also moved from Suite 400 to the 6th floor. (researched and checked 2026-09-24)",Alliant office locations page,https://alliant.com/about/office-locations/
ALPA,"7950 Jones Branch Drive, Suite 400S",MCLEAN,VA,22102,true,"Air Line Pilots Association, International: ALPA's own offices page gives its headquarters as 7950 Jones Branch Dr Suite 400S, McLean, which matches; this is the DC-area HQ for a Bethesda-based lawyer. (researched and checked 2026-09-24)",ALPA Contact ALPA Offices page,https://www.alpa.org/about/contact-alpa-offices
ALPAC,,,,,true,"INVALID: not_found: No organisation called ALPAC could be tied to this retired Houston donor. The published Ann Arbor address looks residential and has no source, so it should not be published. (researched and checked 2026-09-24)",,
ALPHA EPSILON PI FRATERNITY FOUNDATION,"8910 Purdue Road, Suite 730",INDIANAPOLIS,IN,46268,true,"Alpha Epsilon Pi Foundation, Inc.: The foundation's latest Form 990 gives its address as 8910 Purdue Road, Suite 730, Indianapolis. The preserved Los Angeles Pico Blvd address is wrong. (researched and checked 2026-09-24)",IRS Form 990 (FY ending May 2025) via ProPublica Nonprofit Explorer,https://projects.propublica.org/nonprofits/organizations/136141078/202601889349300610/full
ALTER TRADING,4500 W. Bethany Rd,NORTH LITTLE ROCK,AR,72117,true,"Alter Trading Corporation, North Little Rock AR facility: Alter (headquarters 700 Office Parkway, St. Louis) has a North Little Rock facility, which is the office in the Little Rock trader's metro. (researched and checked 2026-09-24)",Alter Trading locations page,https://www.altertrading.com/#/locations
ALTRIA,6601 West Broad Street,RICHMOND,VA,23230,true,"Altria Group, Inc.: Altria's contact page confirms the Richmond headquarters address. No Massachusetts office exists for the Needham-based government-affairs donor. (researched and checked 2026-09-24)",Altria contact page,https://www.altria.com/contact-us
ALUMNI VENTURES,"670 N. Commercial Street, Suite 403",MANCHESTER,NH,03101,true,"Alumni Ventures: Alumni Ventures' site footer gives 670 N. Commercial St, Suite 403, Manchester NH, matching the published address. (researched and checked 2026-09-24)",Alumni Ventures official site,https://www.av.vc/
